id,pondera_dem,region,sexo,edad,significado_cultura,concurre_museo,cuantas_veces_concurre_museo,frec_museo_historicos,frec_museo_cs_naturales,frec_museo_tecnologia,frec_museo_artes,frec_museo_antropologia_arquelogia,frec_museo_tematicos,pago_entrada_museo,gasto_museo,escucha_radio,escucha_musica,frec_escucha_musica,frec_genero_musica_folclore,frec_genero_musica_rock_extranjero,frec_genero_musica_rock_nacional,frec_genero_musica_clasica,frec_genero_musica_jazz,frec_genero_musica_cumbia,frec_genero_musica_reggaeton,frec_genero_musica_salsa,frec_genero_musica_melodica,frec_genero_musica_pop,frec_genero_musica_reggae,frec_genero_musica_electronica,frec_genero_musica_tango,frec_genero_musica_latinoamericana,concurre_recitales,frec_concurrir_recitales,cantidad_recitales,gasto_recitales,practica_musica,lee_diarios,lee_revistas,lee_libros,cuantos_libros_leyo,razon_ultima_lectura,otra_razon_ultima_lectura,cuantos_libros_compro,gasto_libros,frec_libros_papel,frec_libros_pantalla,pago_lectura_dispositivos,frec_libros_cuentos,frec_libros_novelas,frec_libros_poesia,frec_libros_ensayos,frec_libros_escolares,frec_libros_biografias,frec_libros_teatro,frec_libros_ciencia,frec_libros_comics,frec_libros_humor,frec_libros_autoayuda,frec_libros_historia,frec_libros_politica,frec_libros_salud,frec_libros_divulgacion,miro_tv,miro_peliculas_series_documentales,frec_audiovisual_animacion,frec_audiovisual_videos_musicales,frec_audiovisual_documentales,frec_audiovisual_humoristicos,frec_audiovisual_comedias,frec_audiovisual_peliculas,frec_audiovisual_series_novelas,gasto_audiovisual_streaming,concurre_cine,cuantas_veces_cine,razon_eleccion_pelicula,frec_cine_accion,frec_cine_aventura,frec_cine_scifi,frec_cine_suspenso,frec_cine_terror,frec_cine_drama,frec_cine_comedia,frec_cine_romantico,frec_cine_documental,frec_cine_infantiles,frec_cine_animacion,concurre_teatro,cuantas_veces_teatro,gasto_teatro,usa_internet,frec_usa_internet_mails,frec_usa_internet_noticias,frec_usa_internet_estudiar,frec_usa_internet_compras,frec_usa_internet_ver_youtubers,frec_usa_internet_leer_criticas_peliculas,frec_usa_internet_leer_criticas_libros,frec_usa_internet_buscar_activ_cultural,frec_usa_internet_tutoriales_musica,frec_usa_internet_tramites,horas_redes,minutos_redes,tipo_uso_internet,juega_videojuegos,participa_club,participa_centro_jubilados,participa_centro_religioso,participa_biblioteca,participa_local_politico,participa_colectividad_extranjera,participa_comunidad_indigenta,participa_cooperativa_barrial,participa_organizacion_social,concurre_boliches,tomo_clases_baile_canto,tomo_clases_actuacion,tomo_clases_arte,tomo_clases_literatura,tomo_clases_audiovisual,gasto_clases,nivel_estudios,entrevistadx_es_psh_hogar,situacion_psh,tiene_cobertura_medica_psh,hogar_tiene_internet,situacion_vivienda,NSEpuntaje,NSEcat1,horas_radio_total,horas_musica_total,horas_diario_total,horas_tv_total,horas_internet_total,horas_redes_total,horas_videojuegos_total,horas_consumo
412,2346,NOA,Varón,27,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,SI,TODOS O CASI TODOS LOS MESES,11,800,SI,NO,NO,SI,3,LO HABÍA VISTO EN ALGUNA RED SOCIAL,,0,0,"NO LEYO LIBROS EN PAPEL, SOLO EN PANTALLA",ALGUNOS DIAS POR SEMANA,SI,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,HABITUALMENTE,SI,SI,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,NUNCA,400,NO,,,,,,,,,,,,,,SI,4,300,SI,TODOS O CASI TODOS LOS DÍAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,0,"PUBLICA, EDITA, CREA, CONSTRUYE Y/O RECICLA CONTENIDOS",SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,SI,450,TERCIARIO INCOMPLETO,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,81,C2,1.5,1.666666667,0,1,3,0,2.333333333,9.5
428,8524,NOA,Mujer,34,LA IDENTIDAD,NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NO,,,,SI,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,0,NO,,,,,,,,,,,,,,SI,2,200,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,1,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,TERCIARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,PROPIA,64,C3,2,1,1,0.5,4,1,0,9.5
475,3632,NOA,Varón,63,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,NO,,,,,,,,,,,,,,,,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,NO,,,,,,,,,,,,,,NO,,,NO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,PROPIA,62,C3,6,0,0,3,0.5,0,0,9.5
492,7019,NOA,Varón,26,NS/NC,NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,NO,PROPIA,42,D1,1,1,0,4,3,0.5,0,9.5
550,13080,NOA,Mujer,83,"EL ARTE, LO CULTO",NO,,,,,,,,,,SI,NO,,,,,,,,,,,,,,,,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,36,D2,4,0,1.5,4,0,0,0,9.5
559,5747,NOA,Mujer,58,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,CASI NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NO,,,,NO,NO,SI,SI,1,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,0,0,TODOS O CASI TODOS LOS DIAS,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,SI,SI,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,NO TRABAJA PERO RECIBE ALGÚN PLAN SOCIAL,SI,NO,ALQUILADA,34,D2,0.5,2,0,2,2,1,2,9.5
619,5043,NOA,Mujer,60,NS/NC,NO,,,,,,,,,,SI,SI,ALGUNAS VECES AL MES,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NO,,,,NO,SI,NO,SI,1,PORQUE ESTABA EN SU CASA,,0,0,ALGUNA VEZ AL AÑO,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,NUNCA,CASI NUNCA,NUNCA,SI,SI,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,ESTÁ DESOCUPADO,NO,SI,PROPIA,38,D2,0.5,3,1,5,0,0,0,9.5
813,12204,NOA,Varón,39,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NO,,,,NO,SI,NO,SI,2,"SE LO HABIA RECOMENDADO UN AMIGO, FAMILIAR O CONOCIDO",,1,200,ALGUNA VEZ AL AÑO,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,CASI NUNCA,SI,SI,ALGUNA VEZ AL AÑO,NUNCA,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,0,SI,1,"SE LA RECOMENDO UN AMIGO, FAMILIAR O CONOCIDO",HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,CASI NUNCA,NUNCA,NUNCA,NUNCA,NO,,,SI,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,30,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,ALQUILADA,54,C3,1,2,1,4,1,0.5,0,9.5
860,2131,PATAGONIA,Mujer,72,NS/NC,NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,,,,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,,,SI,NO,,,,,,,,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SIN ESTUDIOS,OTRO MIEMBRO DEL HOGAR,ES JUBILADO/PENSIONADO,SI,NO,PROPIA,36,D2,1.5,2,0,6,0,0,0,9.5
871,6177,NOA,Varón,13,"INFORMACION, ESTUDIAR, CONOCER",NO,,,,,,,,,,NO,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,CASI NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,CASI NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,SI,3,"SE LO HABIA RECOMENDADO UN PROFESOR, REFERENTE POLITICO, RELIGIOSO O ESPIRITUAL",,3,1000,ALGUNOS DIAS POR SEMANA,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,DE VEZ EN CUANDO,CASI NUNCA,CASI NUNCA,CASI NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,SI,SI,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,30,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA INCOMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,60,C3,0,2,0,2,2,0.5,3,9.5
968,7789,CUYO,Mujer,30,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,DE VEZ EN CUANDO,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,SI,ALGUNA VEZ AL AÑO O MENOS,1,300,NO,SI,NO,SI,2,SE HABIA ENTERADO NAVEGANDO EN INTERNET,,0,0,NS/NC,ALGUNOS DIAS POR SEMANA,NO,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,SI,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,SI,2,VIO LOS AVANCES EN EL CINE,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NO,,,SI,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,2,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,UNIVERSITARIO COMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,80,C2,0,2,0.5,2,3,2,0,9.5
1038,8707,CUYO,Mujer,44,"EL ARTE, LO CULTO",NO,,,,,,,,,,NO,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,HABITUALMENTE,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,HABITUALMENTE,NO,,,,NO,NO,NO,SI,4,PORQUE ESTABA EN SU CASA,,0,0,ALGUNA VEZ CADA 3 MESES,"NO LEYO LIBROS EN PANTALLA, SOLO EN PAPEL",,NUNCA,HABITUALMENTE,NUNCA,DE VEZ EN CUANDO,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NUNCA,NUNCA,SI,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,0,NO,,,,,,,,,,,,,,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,PROPIA,78,C2,0,3,0,3,2.5,1,0,9.5
1113,6130,NOA,Varón,40,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,DE VEZ EN CUANDO,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NO,,,,NO,SI,SI,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,NO,PROPIA,58,C3,2,3,1.5,3,0,0,0,9.5
1208,4897,CUYO,Mujer,31,"LOS MODALES, EL BUEN COMPORTAMIENTO",NO,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,CASI NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,HABITUALMENTE,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,CASI NUNCA,HABITUALMENTE,SI,ALGUNA VEZ AL AÑO O MENOS,4,200,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,PRIMARIA COMPLETA,OTRO MIEMBRO DEL HOGAR,TRABAJA,SI,SI,PROPIA,40,D1,2.5,2.5,0,2.5,1.5,0.5,0,9.5
1218,8194,CUYO,Mujer,38,LA IDENTIDAD,NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,CASI NUNCA,HABITUALMENTE,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,,,,,,,,,,,0,0,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,NO,NO,PROPIA,40,D1,4,4,0,1.5,0,0,0,9.5
1245,7162,CUYO,Varón,69,"HABITOS, COSTUMBRES, COMPORTAMIENTOS",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,HABITUALMENTE,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NUNCA,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,0,NO,,,,,,,,,,,,,,NO,,,NO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,0,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,UNIVERSITARIO INCOMPLETO,LA PERSONA QUE FUE ENTREVISTADA,ES JUBILADO/PENSIONADO,SI,SI,PROPIA,66,C3,3,3,2,1,0.5,0,0,9.5
1253,5103,CUYO,Varón,30,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,CASI NUNCA,HABITUALMENTE,HABITUALMENTE,NUNCA,NUNCA,HABITUALMENTE,DE VEZ EN CUANDO,HABITUALMENTE,DE VEZ EN CUANDO,HABITUALMENTE,NUNCA,NUNCA,NUNCA,HABITUALMENTE,NO,,,,NO,SI,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,NUNCA,ALGUNA VEZ AL AÑO,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,0,NO,,,,,,,,,,,,,,NO,,,SI,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ CADA 3 MESES,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,NO,SI,PROPIA,52,D1,2,1,0.5,4,1,1,0,9.5
1263,3425,CUYO,Varón,37,"LA TRADICION, LA HISTORIA",NO,,,,,,,,,,SI,SI,TODOS O CASI TODOS LOS DIAS,CASI NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,NUNCA,NUNCA,DE VEZ EN CUANDO,DE VEZ EN CUANDO,NUNCA,NUNCA,NUNCA,DE VEZ EN CUANDO,NO,,,,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,,SI,SI,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,NUNCA,0,NO,,,,,,,,,,,,,,NO,,,NO,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,SECUNDARIA COMPLETA,LA PERSONA QUE FUE ENTREVISTADA,TRABAJA,SI,SI,ALQUILADA,52,D1,4,2,0,2,1,0.5,0,9.5
